,Entropy,cw norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1705,3.7767597e-05,0.23498993,True,False,True,"(True, False, True)"
1706,0.00019718017,0.15881257,True,False,True,"(True, False, True)"
1707,0.00046321636,0.2142412,True,False,True,"(True, False, True)"
1708,0.00036281874,0.08396448,True,False,True,"(True, False, True)"
1709,5.5960995e-06,0.13129123,True,False,True,"(True, False, True)"
1710,0.00020728222,0.121280424,True,False,True,"(True, False, True)"
1711,6.473026e-05,0.10070502,True,False,True,"(True, False, True)"
1712,1.4001248e-05,0.09660585,True,False,True,"(True, False, True)"
1713,0.6928008,0.007965535,False,True,True,"(False, True, True)"
1714,0.041866846,0.032224208,True,False,True,"(True, False, True)"
1715,0.0008697436,0.05777876,True,False,True,"(True, False, True)"
1716,1.6003396e-05,0.268022,True,False,True,"(True, False, True)"
1717,3.6464255e-06,0.19582753,True,False,True,"(True, False, True)"
1718,0.0006410762,0.04434113,False,True,True,"(False, True, True)"
1719,3.3293232e-05,0.09400474,True,False,True,"(True, False, True)"
1720,1.2849287e-06,0.089675725,True,False,True,"(True, False, True)"
1721,0.0005175543,0.03902079,True,False,True,"(True, False, True)"
1722,0.001780474,0.04061584,True,False,True,"(True, False, True)"
1723,4.6128047e-05,0.045880023,True,False,True,"(True, False, True)"
1724,0.0002073231,0.083185226,True,False,True,"(True, False, True)"
1725,6.672204e-05,0.10230708,True,False,True,"(True, False, True)"
1726,0.000148897,0.09748021,True,False,True,"(True, False, True)"
1727,0.48881873,0.015809577,False,True,True,"(False, True, True)"
1728,1.8719574e-06,0.111445725,True,False,True,"(True, False, True)"
1729,1.1042736e-05,0.27025393,True,False,True,"(True, False, True)"
1730,1.5950945e-05,0.075343825,True,False,True,"(True, False, True)"
1731,0.16323552,0.015200269,True,False,True,"(True, False, True)"
1732,0.006684386,0.030209111,False,True,True,"(False, True, True)"
1733,3.698009e-05,0.09151339,True,False,True,"(True, False, True)"
1734,0.00014245602,0.15050186,True,False,True,"(True, False, True)"
1735,5.4507104e-06,0.11176931,True,False,True,"(True, False, True)"
1736,6.24099e-06,0.09657914,True,False,True,"(True, False, True)"
1737,4.4686594e-06,0.18915808,True,False,True,"(True, False, True)"
1738,0.6812407,0.013488584,True,False,True,"(True, False, True)"
1739,0.028368466,0.061095946,True,False,True,"(True, False, True)"
1740,0.000296926,0.09342442,True,False,True,"(True, False, True)"
1741,0.0010799305,0.051292416,True,False,True,"(True, False, True)"
1742,7.995933e-06,0.18550876,True,False,True,"(True, False, True)"
1743,5.033211e-06,0.21622519,True,False,True,"(True, False, True)"
1744,8.9405785e-07,0.19690406,True,False,True,"(True, False, True)"
1745,0.00046892313,0.06916538,True,False,True,"(True, False, True)"
1746,0.012473152,0.028503431,False,True,True,"(False, True, True)"
1747,0.00022399885,0.1251428,True,False,True,"(True, False, True)"
1748,0.00024202632,0.116916105,True,False,True,"(True, False, True)"
1749,0.00027293118,0.05351449,True,False,True,"(True, False, True)"
1750,0.0002846616,0.06685859,True,False,True,"(True, False, True)"
1751,0.000110748435,0.14076604,True,False,True,"(True, False, True)"
1752,4.3009808e-05,0.13617796,True,False,True,"(True, False, True)"
1753,4.1117695e-05,0.06480452,True,False,True,"(True, False, True)"
1754,0.0032306847,0.1047563,True,False,True,"(True, False, True)"
1755,0.0005508224,0.08828468,True,False,True,"(True, False, True)"
1756,0.0018181723,0.03284127,True,False,True,"(True, False, True)"
1757,0.00091590715,0.04596468,True,False,True,"(True, False, True)"
1758,1.0243928e-05,0.17174998,True,False,True,"(True, False, True)"
1759,0.017602345,0.028048722,True,False,True,"(True, False, True)"
1760,6.204069e-06,0.11652894,True,False,True,"(True, False, True)"
1761,0.00013251466,0.16711733,True,False,True,"(True, False, True)"
1762,0.000119569915,0.11650713,True,False,True,"(True, False, True)"
1763,0.00946159,0.0741084,True,False,True,"(True, False, True)"
1764,0.018824665,0.07513341,True,False,True,"(True, False, True)"
1765,0.043489855,0.044744186,True,False,True,"(True, False, True)"
1766,0.000691802,0.06268145,True,False,True,"(True, False, True)"
1767,6.177601e-05,0.08833838,True,False,True,"(True, False, True)"
1768,6.4188105e-05,0.072427,True,False,True,"(True, False, True)"
1769,0.00014502542,0.1465782,True,False,True,"(True, False, True)"
