,Entropy,CW norm,Acc,Adv Acc,Adv,"(Acc,Adv Acc, Adv)"
1132,1.4686639,0.8463445,True,False,True,"(True, False, True)"
1133,1.5684843,0.4981555,True,False,True,"(True, False, True)"
1134,0.92289305,0.67125195,True,False,True,"(True, False, True)"
1135,0.61535734,1.235048,True,False,True,"(True, False, True)"
1136,0.5883667,1.5262768,True,False,True,"(True, False, True)"
1137,1.9651973,0.048746105,False,False,True,"(False, False, True)"
1138,1.4782648,0.3761076,True,False,True,"(True, False, True)"
1139,0.56149584,1.661955,True,False,True,"(True, False, True)"
1140,1.1131899,0.71587133,True,False,True,"(True, False, True)"
1141,0.5117513,1.3403776,True,False,True,"(True, False, True)"
1142,0.58398205,1.3694177,True,False,True,"(True, False, True)"
1143,0.51004606,1.965846,True,False,True,"(True, False, True)"
1144,0.88054365,1.1686053,True,False,True,"(True, False, True)"
1145,1.0605204,0.7977325,True,False,True,"(True, False, True)"
1146,1.0623811,1.056999,True,False,True,"(True, False, True)"
1147,1.2831697,0.53144795,True,False,True,"(True, False, True)"
1148,0.64920455,1.4160866,True,False,True,"(True, False, True)"
1149,1.1756688,0.5437511,True,False,True,"(True, False, True)"
1150,1.8058012,0.018804265,True,False,True,"(True, False, True)"
1151,1.0290813,1.0432644,True,False,True,"(True, False, True)"
1152,0.61348677,1.312419,True,False,True,"(True, False, True)"
1153,0.7459313,0.8152556,True,False,True,"(True, False, True)"
1154,0.8137903,0.8575605,True,False,True,"(True, False, True)"
1155,0.78619164,1.1524115,True,False,True,"(True, False, True)"
1156,0.91306347,1.0985082,True,False,True,"(True, False, True)"
1157,0.7514866,1.043411,True,False,True,"(True, False, True)"
1158,0.7838272,0.8599096,True,False,True,"(True, False, True)"
1159,0.7344826,0.9123561,True,False,True,"(True, False, True)"
1160,0.6625058,1.1906377,True,False,True,"(True, False, True)"
1161,0.72903067,1.8753223,True,False,True,"(True, False, True)"
1162,0.5421807,1.3099258,True,False,True,"(True, False, True)"
1163,1.7338674,0.013277879,False,True,True,"(False, True, True)"
1164,0.80569494,1.3911875,True,False,True,"(True, False, True)"
1165,0.9635058,0.8251696,True,False,True,"(True, False, True)"
1166,1.8488163,0.111181445,True,False,True,"(True, False, True)"
1167,1.7143757,0.25375077,True,False,True,"(True, False, True)"
1168,0.92146707,1.0638533,True,False,True,"(True, False, True)"
1169,0.4866835,1.7259884,True,False,True,"(True, False, True)"
1170,0.47041294,2.369652,True,False,True,"(True, False, True)"
1171,0.501124,1.8352169,True,False,True,"(True, False, True)"
1172,1.3585311,0.39526984,True,False,True,"(True, False, True)"
1173,1.0346712,0.8203358,True,False,True,"(True, False, True)"
1174,0.45209193,2.2578437,True,False,True,"(True, False, True)"
1175,0.58711994,1.9581487,True,False,True,"(True, False, True)"
1176,0.51012534,1.6186275,True,False,True,"(True, False, True)"
1177,0.62429225,1.3095747,True,False,True,"(True, False, True)"
1178,1.4033034,0.16809687,True,False,True,"(True, False, True)"
1179,1.1118256,0.67614836,True,False,True,"(True, False, True)"
1180,0.91092175,1.6285827,True,False,True,"(True, False, True)"
1181,1.5108075,0.4887515,False,False,True,"(False, False, True)"
1182,0.58620536,1.4264609,True,False,True,"(True, False, True)"
1183,0.6421543,1.7249229,True,False,True,"(True, False, True)"
1184,0.8314477,1.099012,True,False,True,"(True, False, True)"
1185,0.6117689,1.2317616,True,False,True,"(True, False, True)"
1186,1.0891159,0.8890091,True,False,True,"(True, False, True)"
